"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2010-12-17,2011-01-12,"AUSTRAL GROUP S.A.A.",DIRECTOR,2017-04-10,"A la actualidad","6 años, 2 meses, 29 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2010-01-22,2010-12-17,"AUSTRAL GROUP S.A.A.",DIRECTOR,2017-04-10,"A la actualidad","6 años, 3 meses, 24 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2008-01-25,2010-01-22,"AUSTRAL GROUP S.A.A.",DIRECTOR,2017-04-10,"A la actualidad","7 años, 2 meses, 19 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2007-01-19,2008-01-25,"AUSTRAL GROUP S.A.A.",DIRECTOR,2017-04-10,"A la actualidad","9 años, 2 meses, 16 días."
"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,2005-03-14,2008-02-29,"BANCO DE CREDITO DEL PERU",DIRECTOR,2009-03-31,2012-03-30,"1 años, 1 meses, 2 días."
"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,2005-03-14,2008-02-29,"BANCO DE CREDITO DEL PERU",DIRECTOR,2012-03-30,"A la actualidad","4 años, 1 meses, 1 días."
"MORALES DASSO JOSE RAIMUNDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2005-03-14,2008-02-29,"BANCO DE CREDITO DEL PERU","VICEPRESIDENTE DEL DIRECTORIO",2009-03-31,2012-03-30,"1 años, 1 meses, 2 días."
"MORALES DASSO JOSE RAIMUNDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2005-03-14,2008-02-29,"BANCO DE CREDITO DEL PERU","VICEPRESIDENTE DEL DIRECTORIO",2012-03-30,"A la actualidad","4 años, 1 meses, 1 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,2009-03-02,2009-03-26,"BANCO DE CREDITO DEL PERU","PRESIDENTE DEL DIRECTORIO",2009-03-31,2012-03-30,"0 años, 0 meses, 5 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2009-03-26,2010-03-03,"BANCO DE CREDITO DEL PERU","PRESIDENTE DEL DIRECTORIO",2012-03-30,"A la actualidad","2 años, 0 meses, 27 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,2009-03-02,2009-03-26,"BANCO DE CREDITO DEL PERU","PRESIDENTE DEL DIRECTORIO",2012-03-30,"A la actualidad","3 años, 0 meses, 4 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,2008-02-29,2008-03-27,"BANCO DE CREDITO DEL PERU","GERENTE GENERAL",2008-04-01,"A la actualidad","0 años, 0 meses, 5 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO",2007-03-28,2008-02-29,"BANCO DE CREDITO DEL PERU","GERENTE GENERAL",2008-04-01,"A la actualidad","0 años, 1 meses, 3 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,2005-03-14,2007-03-28,"BANCO DE CREDITO DEL PERU","GERENTE GENERAL",2008-04-01,"A la actualidad","1 años, 0 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2012-03-30,2013-03-21,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS",2013-10-01,"A la actualidad","0 años, 6 meses, 10 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2011-03-24,2012-03-30,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS",2013-10-01,"A la actualidad","1 años, 6 meses, 1 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2010-03-04,2011-03-24,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS",2013-10-01,"A la actualidad","2 años, 6 meses, 7 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2009-03-02,2010-03-03,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS",2013-10-01,"A la actualidad","3 años, 6 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2008-02-29,2009-03-02,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS",2013-10-01,"A la actualidad","4 años, 6 meses, 29 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2005-03-14,2008-02-29,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS",2013-10-01,"A la actualidad","5 años, 7 meses, 2 días."
"LOAIZA NEGREIROS RUBEN FERNANDO","PRIMA AFP S.A.",,2005-03-14,2012-04-30,"BANCO DE CREDITO DEL PERU","GERENTE DE SUBSIDIARIAS",2012-05-10,2014-01-10,"0 años, 0 meses, 10 días."
"LOAIZA NEGREIROS RUBEN FERNANDO","PRIMA AFP S.A.","GERENTE GENERAL",2005-03-14,2012-04-30,"BANCO DE CREDITO DEL PERU","GERENTE DE SUBSIDIARIAS",2012-05-10,2014-01-10,"0 años, 0 meses, 10 días."
"LOAIZA NEGREIROS RUBEN FERNANDO","PRIMA AFP S.A.",DIRECTOR,2012-03-30,2012-03-30,"BANCO DE CREDITO DEL PERU","GERENTE DE SUBSIDIARIAS",2012-05-10,2014-01-10,"0 años, 1 meses, 10 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,2007-03-28,2008-02-29,"BANCO DE CREDITO DEL PERU","G. CENTRAL ADM. DE ACTIVOS",2008-04-01,2012-02-22,"0 años, 1 meses, 3 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2015-03-30,2016-03-29,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","0 años, 2 meses, 26 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2014-03-26,2015-03-30,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","1 años, 2 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2013-03-21,2014-03-26,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","2 años, 2 meses, 29 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2012-03-30,2013-03-21,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","3 años, 3 meses, 3 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2011-03-24,2012-03-30,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","4 años, 2 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2010-03-04,2011-03-24,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","5 años, 3 meses, 0 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2009-03-02,2010-03-03,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","6 años, 3 meses, 21 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2008-02-29,2009-03-02,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","7 años, 3 meses, 22 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,2005-03-14,2008-02-29,"BANCO DE CREDITO DEL PERU",,2016-06-24,"A la actualidad","8 años, 3 meses, 26 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2010-12-17,2011-01-12,"BANCO FALABELLA PERU S.A.",DIRECTOR,2013-09-01,2014-03-26,"2 años, 7 meses, 20 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2010-01-22,2010-12-17,"BANCO FALABELLA PERU S.A.",DIRECTOR,2013-09-01,2014-03-26,"2 años, 8 meses, 15 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2008-01-25,2010-01-22,"BANCO FALABELLA PERU S.A.",DIRECTOR,2013-09-01,2014-03-26,"3 años, 7 meses, 10 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2007-01-19,2008-01-25,"BANCO FALABELLA PERU S.A.",DIRECTOR,2013-09-01,2014-03-26,"5 años, 7 meses, 7 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2010-12-17,2011-01-12,"BANCO FALABELLA PERU S.A.",DIRECTOR,2014-03-26,2015-03-31,"3 años, 2 meses, 14 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2010-01-22,2010-12-17,"BANCO FALABELLA PERU S.A.",DIRECTOR,2014-03-26,2015-03-31,"3 años, 3 meses, 9 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2008-01-25,2010-01-22,"BANCO FALABELLA PERU S.A.",DIRECTOR,2014-03-26,2015-03-31,"4 años, 2 meses, 4 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2007-01-19,2008-01-25,"BANCO FALABELLA PERU S.A.",DIRECTOR,2014-03-26,2015-03-31,"6 años, 2 meses, 1 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2011-01-12,2015-01-19,"BANCO FALABELLA PERU S.A.",DIRECTOR,2015-03-31,2016-03-31,"0 años, 2 meses, 12 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2010-12-17,2011-01-12,"BANCO FALABELLA PERU S.A.",DIRECTOR,2015-03-31,2016-03-31,"4 años, 2 meses, 19 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2010-01-22,2010-12-17,"BANCO FALABELLA PERU S.A.",DIRECTOR,2015-03-31,2016-03-31,"4 años, 3 meses, 14 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2008-01-25,2010-01-22,"BANCO FALABELLA PERU S.A.",DIRECTOR,2015-03-31,2016-03-31,"5 años, 2 meses, 9 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2007-01-19,2008-01-25,"BANCO FALABELLA PERU S.A.",DIRECTOR,2015-03-31,2016-03-31,"7 años, 2 meses, 6 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2015-01-19,2016-01-26,"BANCO FALABELLA PERU S.A.",DIRECTOR,2016-03-31,2017-03-21,"0 años, 2 meses, 5 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2011-01-12,2015-01-19,"BANCO FALABELLA PERU S.A.",DIRECTOR,2016-03-31,2017-03-21,"1 años, 2 meses, 12 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2010-12-17,2011-01-12,"BANCO FALABELLA PERU S.A.",DIRECTOR,2016-03-31,2017-03-21,"5 años, 2 meses, 19 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2010-01-22,2010-12-17,"BANCO FALABELLA PERU S.A.",DIRECTOR,2016-03-31,2017-03-21,"5 años, 3 meses, 14 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2008-01-25,2010-01-22,"BANCO FALABELLA PERU S.A.",DIRECTOR,2016-03-31,2017-03-21,"6 años, 2 meses, 9 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2007-01-19,2008-01-25,"BANCO FALABELLA PERU S.A.",DIRECTOR,2016-03-31,2017-03-21,"8 años, 2 meses, 6 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2016-01-26,2017-01-25,"BANCO FALABELLA PERU S.A.",DIRECTOR,2017-03-21,"A la actualidad","0 años, 1 meses, 24 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2015-01-19,2016-01-26,"BANCO FALABELLA PERU S.A.",DIRECTOR,2017-03-21,"A la actualidad","1 años, 1 meses, 23 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2011-01-12,2015-01-19,"BANCO FALABELLA PERU S.A.",DIRECTOR,2017-03-21,"A la actualidad","2 años, 2 meses, 2 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2010-12-17,2011-01-12,"BANCO FALABELLA PERU S.A.",DIRECTOR,2017-03-21,"A la actualidad","6 años, 2 meses, 9 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2010-01-22,2010-12-17,"BANCO FALABELLA PERU S.A.",DIRECTOR,2017-03-21,"A la actualidad","6 años, 3 meses, 4 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2008-01-25,2010-01-22,"BANCO FALABELLA PERU S.A.",DIRECTOR,2017-03-21,"A la actualidad","7 años, 1 meses, 27 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA",DIRECTOR,2007-01-19,2008-01-25,"BANCO FALABELLA PERU S.A.",DIRECTOR,2017-03-21,"A la actualidad","9 años, 1 meses, 24 días."
"CASTAGNOLA VASQUEZ ROSSINA FERNANDA","PRIMA AFP S.A.","GERENCIA DE RRHH",2005-07-07,2009-10-09,"BANCO FALABELLA PERU S.A.","GERENTE DE GESTION HUMANA",2014-07-12,2017-01-01,"4 años, 9 meses, 3 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"BANCO GNB PERU S.A.",DIRECTOR,2017-05-18,"A la actualidad","2 años, 1 meses, 24 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"BANCO GNB PERU S.A.",DIRECTOR,2017-05-18,"A la actualidad","3 años, 1 meses, 23 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"BANCO GNB PERU S.A.",DIRECTOR,2017-05-18,"A la actualidad","4 años, 1 meses, 22 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2011-03-31,2012-03-29,"BANCO GNB PERU S.A.",DIRECTOR,2017-05-18,"A la actualidad","5 años, 1 meses, 19 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2010-03-19,2011-03-31,"BANCO GNB PERU S.A.",DIRECTOR,2017-05-18,"A la actualidad","6 años, 1 meses, 17 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,2009-03-27,2010-03-19,"BANCO GNB PERU S.A.",DIRECTOR,2017-05-18,"A la actualidad","7 años, 1 meses, 29 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,2008-06-19,2009-03-27,"BANCO GNB PERU S.A.",DIRECTOR,2017-05-18,"A la actualidad","8 años, 1 meses, 21 días."
"DU BOIS FREUND FRITZ PAUL FELIX","AFP INTEGRA",DIRECTOR,2007-01-19,2008-01-25,"BANCO INTERNACIONAL DEL PERU S.A.A. - INTERBANK",DIRECTOR,2008-03-28,2008-12-16,"0 años, 2 meses, 3 días."
"DU BOIS FREUND FRITZ PAUL FELIX","AFP INTEGRA",DIRECTOR,2001-02-15,2007-01-22,"BANCO INTERNACIONAL DEL PERU S.A.A. - INTERBANK",DIRECTOR,2008-03-28,2008-12-16,"1 años, 2 meses, 6 días."
"ALVAREZ DE LA TORRE JARA MARIANO EMILIO","AFP INTEGRA","MIEMBRO COMITE RIESGOS",2004-06-28,2006-04-07,"BANCO RIPLEY PERU S.A.","GERENTE FINANCIERO",2006-11-20,2012-05-29,"0 años, 7 meses, 13 días."
"ALVAREZ DE LA TORRE JARA MARIANO EMILIO","AFP INTEGRA","MIEMBRO COMITE RIESGOS",2004-06-28,2006-04-07,"BANCO RIPLEY PERU S.A.","GERENTE DE ADMINIST Y FINANZAS",2012-05-29,2013-02-28,"6 años, 1 meses, 22 días."
"ALVAREZ DE LA TORRE JARA MARIANO EMILIO","AFP INTEGRA","MIEMBRO COMITE RIESGOS",2004-06-28,2006-04-07,"BANCO RIPLEY PERU S.A.",,2012-01-31,2013-02-28,"5 años, 9 meses, 24 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA",DIRECTOR,2011-01-12,2012-12-05,"BANCO SANTANDER PERU S.A.","PRESIDENTE DEL DIRECTORIO",2016-10-21,2016-12-19,"3 años, 10 meses, 16 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA",DIRECTOR,2010-01-22,2011-01-12,"BANCO SANTANDER PERU S.A.","PRESIDENTE DEL DIRECTORIO",2016-10-21,2016-12-19,"5 años, 9 meses, 9 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA",DIRECTOR,2009-01-29,2010-01-22,"BANCO SANTANDER PERU S.A.","PRESIDENTE DEL DIRECTORIO",2016-10-21,2016-12-19,"6 años, 8 meses, 29 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2007-10-01,2008-03-28,"5 años, 6 meses, 9 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2008-03-28,2009-03-27,"6 años, 0 meses, 6 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2009-03-27,2010-03-30,"7 años, 0 meses, 5 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2010-03-30,2011-03-28,"8 años, 0 meses, 8 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2011-03-28,2012-03-26,"9 años, 0 meses, 6 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2012-03-26,2013-03-26,"10 años, 0 meses, 4 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2013-03-26,2014-03-21,"11 años, 0 meses, 4 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2014-03-21,2015-03-20,"11 años, 11 meses, 27 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","VICEPRESIDENTE DEL DIRECTORIO",2015-03-20,2016-03-31,"12 años, 11 meses, 26 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.","GERENTE GENERAL",2007-10-01,"A la actualidad","5 años, 6 meses, 9 días."
"ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS","AFP INTEGRA",DIRECTOR,2002-01-03,2002-03-22,"BANCO SANTANDER PERU S.A.",,2007-10-01,"A la actualidad","5 años, 6 meses, 9 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2012-03-28,2013-03-26,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2013-03-27,2014-03-31,"0 años, 0 meses, 1 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2011-03-30,2012-03-28,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2013-03-27,2014-03-31,"0 años, 11 meses, 27 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2010-03-29,2011-03-30,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2013-03-27,2014-03-31,"1 años, 11 meses, 25 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2009-03-31,2010-03-29,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2013-03-27,2014-03-31,"2 años, 11 meses, 26 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2009-02-26,2009-03-31,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2013-03-27,2014-03-31,"3 años, 11 meses, 24 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2013-03-26,2013-04-23,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2014-03-31,2015-03-26,"0 años, 11 meses, 8 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2012-03-28,2013-03-26,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2014-03-31,2015-03-26,"1 años, 0 meses, 5 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2011-03-30,2012-03-28,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2014-03-31,2015-03-26,"2 años, 0 meses, 3 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2010-03-29,2011-03-30,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2014-03-31,2015-03-26,"3 años, 0 meses, 1 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2009-03-31,2010-03-29,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2014-03-31,2015-03-26,"4 años, 0 meses, 2 días."
"ARAOZ MEDANIC JAIME","AFP HORIZONTE S.A.",DIRECTOR,2009-02-26,2009-03-31,"BBVA BANCO CONTINENTAL","DIRECTOR ALTERNO",2014-03-31,2015-03-26,"5 años, 0 meses, 0 días."
