HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,25/01/2008,22/01/2010,AUSTRAL GROUP S.A.A.,DIRECTOR,09/04/2014,10/04/2017,"4 años, 2 meses, 18 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,19/01/2007,25/01/2008,AUSTRAL GROUP S.A.A.,DIRECTOR,09/04/2014,10/04/2017,"6 años, 2 meses, 15 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,26/01/2016,25/01/2017,AUSTRAL GROUP S.A.A.,DIRECTOR,10/04/2017,A la actualidad,"0 años, 2 meses, 16 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,19/01/2015,26/01/2016,AUSTRAL GROUP S.A.A.,DIRECTOR,10/04/2017,A la actualidad,"1 años, 2 meses, 15 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,12/01/2011,19/01/2015,AUSTRAL GROUP S.A.A.,DIRECTOR,10/04/2017,A la actualidad,"2 años, 2 meses, 22 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,17/12/2010,12/01/2011,AUSTRAL GROUP S.A.A.,DIRECTOR,10/04/2017,A la actualidad,"6 años, 2 meses, 29 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,22/01/2010,17/12/2010,AUSTRAL GROUP S.A.A.,DIRECTOR,10/04/2017,A la actualidad,"6 años, 3 meses, 24 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,25/01/2008,22/01/2010,AUSTRAL GROUP S.A.A.,DIRECTOR,10/04/2017,A la actualidad,"7 años, 2 meses, 19 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,19/01/2007,25/01/2008,AUSTRAL GROUP S.A.A.,DIRECTOR,10/04/2017,A la actualidad,"9 años, 2 meses, 16 días."
CIGÜEÑAS GUEVARA BENEDICTO,PRIMA AFP S.A.,DIRECTOR,14/03/2005,29/02/2008,BANCO DE CREDITO DEL PERU,DIRECTOR,31/03/2009,30/03/2012,"1 años, 1 meses, 2 días."
CIGÜEÑAS GUEVARA BENEDICTO,PRIMA AFP S.A.,DIRECTOR,14/03/2005,29/02/2008,BANCO DE CREDITO DEL PERU,DIRECTOR,30/03/2012,A la actualidad,"4 años, 1 meses, 1 días."
MORALES DASSO JOSE RAIMUNDO,PRIMA AFP S.A.,PRESIDENTE DEL DIRECTORIO,14/03/2005,29/02/2008,BANCO DE CREDITO DEL PERU,VICEPRESIDENTE DEL DIRECTORIO,31/03/2009,30/03/2012,"1 años, 1 meses, 2 días."
MORALES DASSO JOSE RAIMUNDO,PRIMA AFP S.A.,PRESIDENTE DEL DIRECTORIO,14/03/2005,29/02/2008,BANCO DE CREDITO DEL PERU,VICEPRESIDENTE DEL DIRECTORIO,30/03/2012,A la actualidad,"4 años, 1 meses, 1 días."
ROMERO PAOLETTI DIONISIO,PRIMA AFP S.A.,DIRECTOR,02/03/2009,26/03/2009,BANCO DE CREDITO DEL PERU,PRESIDENTE DEL DIRECTORIO,31/03/2009,30/03/2012,"0 años, 0 meses, 5 días."
ROMERO PAOLETTI DIONISIO,PRIMA AFP S.A.,PRESIDENTE DEL DIRECTORIO,26/03/2009,03/03/2010,BANCO DE CREDITO DEL PERU,PRESIDENTE DEL DIRECTORIO,30/03/2012,A la actualidad,"2 años, 0 meses, 27 días."
ROMERO PAOLETTI DIONISIO,PRIMA AFP S.A.,DIRECTOR,02/03/2009,26/03/2009,BANCO DE CREDITO DEL PERU,PRESIDENTE DEL DIRECTORIO,30/03/2012,A la actualidad,"3 años, 0 meses, 4 días."
BAYLY LLONA WALTER,PRIMA AFP S.A.,DIRECTOR,29/02/2008,27/03/2008,BANCO DE CREDITO DEL PERU,GERENTE GENERAL,01/04/2008,A la actualidad,"0 años, 0 meses, 5 días."
BAYLY LLONA WALTER,PRIMA AFP S.A.,VICEPRESIDENTE DEL DIRECTORIO,28/03/2007,29/02/2008,BANCO DE CREDITO DEL PERU,GERENTE GENERAL,01/04/2008,A la actualidad,"0 años, 1 meses, 3 días."
BAYLY LLONA WALTER,PRIMA AFP S.A.,DIRECTOR,14/03/2005,28/03/2007,BANCO DE CREDITO DEL PERU,GERENTE GENERAL,01/04/2008,A la actualidad,"1 años, 0 meses, 4 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,30/03/2012,21/03/2013,BANCO DE CREDITO DEL PERU,G.CENTRAL DE PLANEA.Y FINANZAS,01/10/2013,A la actualidad,"0 años, 6 meses, 10 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,24/03/2011,30/03/2012,BANCO DE CREDITO DEL PERU,G.CENTRAL DE PLANEA.Y FINANZAS,01/10/2013,A la actualidad,"1 años, 6 meses, 1 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,04/03/2010,24/03/2011,BANCO DE CREDITO DEL PERU,G.CENTRAL DE PLANEA.Y FINANZAS,01/10/2013,A la actualidad,"2 años, 6 meses, 7 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,02/03/2009,03/03/2010,BANCO DE CREDITO DEL PERU,G.CENTRAL DE PLANEA.Y FINANZAS,01/10/2013,A la actualidad,"3 años, 6 meses, 28 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,29/02/2008,02/03/2009,BANCO DE CREDITO DEL PERU,G.CENTRAL DE PLANEA.Y FINANZAS,01/10/2013,A la actualidad,"4 años, 6 meses, 29 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,14/03/2005,29/02/2008,BANCO DE CREDITO DEL PERU,G.CENTRAL DE PLANEA.Y FINANZAS,01/10/2013,A la actualidad,"5 años, 7 meses, 2 días."
LOAIZA NEGREIROS RUBEN FERNANDO,PRIMA AFP S.A.,,14/03/2005,30/04/2012,BANCO DE CREDITO DEL PERU,GERENTE DE SUBSIDIARIAS,10/05/2012,10/01/2014,"0 años, 0 meses, 10 días."
LOAIZA NEGREIROS RUBEN FERNANDO,PRIMA AFP S.A.,GERENTE GENERAL,14/03/2005,30/04/2012,BANCO DE CREDITO DEL PERU,GERENTE DE SUBSIDIARIAS,10/05/2012,10/01/2014,"0 años, 0 meses, 10 días."
LOAIZA NEGREIROS RUBEN FERNANDO,PRIMA AFP S.A.,DIRECTOR,30/03/2012,30/03/2012,BANCO DE CREDITO DEL PERU,GERENTE DE SUBSIDIARIAS,10/05/2012,10/01/2014,"0 años, 1 meses, 10 días."
MAGGIOLO DIBOS JAVIER ERNESTO,PRIMA AFP S.A.,DIRECTOR,28/03/2007,29/02/2008,BANCO DE CREDITO DEL PERU,G. CENTRAL ADM. DE ACTIVOS,01/04/2008,22/02/2012,"0 años, 1 meses, 3 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,30/03/2015,29/03/2016,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"0 años, 2 meses, 26 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,26/03/2014,30/03/2015,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"1 años, 2 meses, 25 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,21/03/2013,26/03/2014,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"2 años, 2 meses, 29 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,30/03/2012,21/03/2013,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"3 años, 3 meses, 3 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,24/03/2011,30/03/2012,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"4 años, 2 meses, 25 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,04/03/2010,24/03/2011,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"5 años, 3 meses, 0 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,02/03/2009,03/03/2010,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"6 años, 3 meses, 21 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,29/02/2008,02/03/2009,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"7 años, 3 meses, 22 días."
DASSO MONTERO FERNANDO,PRIMA AFP S.A.,DIRECTOR,14/03/2005,29/02/2008,BANCO DE CREDITO DEL PERU,,24/06/2016,A la actualidad,"8 años, 3 meses, 26 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,17/12/2010,12/01/2011,BANCO FALABELLA PERU S.A.,DIRECTOR,01/09/2013,26/03/2014,"2 años, 7 meses, 20 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,22/01/2010,17/12/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,01/09/2013,26/03/2014,"2 años, 8 meses, 15 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,25/01/2008,22/01/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,01/09/2013,26/03/2014,"3 años, 7 meses, 10 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,19/01/2007,25/01/2008,BANCO FALABELLA PERU S.A.,DIRECTOR,01/09/2013,26/03/2014,"5 años, 7 meses, 7 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,17/12/2010,12/01/2011,BANCO FALABELLA PERU S.A.,DIRECTOR,26/03/2014,31/03/2015,"3 años, 2 meses, 14 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,22/01/2010,17/12/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,26/03/2014,31/03/2015,"3 años, 3 meses, 9 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,25/01/2008,22/01/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,26/03/2014,31/03/2015,"4 años, 2 meses, 4 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,19/01/2007,25/01/2008,BANCO FALABELLA PERU S.A.,DIRECTOR,26/03/2014,31/03/2015,"6 años, 2 meses, 1 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,12/01/2011,19/01/2015,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2015,31/03/2016,"0 años, 2 meses, 12 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,17/12/2010,12/01/2011,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2015,31/03/2016,"4 años, 2 meses, 19 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,22/01/2010,17/12/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2015,31/03/2016,"4 años, 3 meses, 14 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,25/01/2008,22/01/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2015,31/03/2016,"5 años, 2 meses, 9 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,19/01/2007,25/01/2008,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2015,31/03/2016,"7 años, 2 meses, 6 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,19/01/2015,26/01/2016,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2016,21/03/2017,"0 años, 2 meses, 5 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,12/01/2011,19/01/2015,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2016,21/03/2017,"1 años, 2 meses, 12 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,17/12/2010,12/01/2011,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2016,21/03/2017,"5 años, 2 meses, 19 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,22/01/2010,17/12/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2016,21/03/2017,"5 años, 3 meses, 14 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,25/01/2008,22/01/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2016,21/03/2017,"6 años, 2 meses, 9 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,19/01/2007,25/01/2008,BANCO FALABELLA PERU S.A.,DIRECTOR,31/03/2016,21/03/2017,"8 años, 2 meses, 6 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,26/01/2016,25/01/2017,BANCO FALABELLA PERU S.A.,DIRECTOR,21/03/2017,A la actualidad,"0 años, 1 meses, 24 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,19/01/2015,26/01/2016,BANCO FALABELLA PERU S.A.,DIRECTOR,21/03/2017,A la actualidad,"1 años, 1 meses, 23 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,12/01/2011,19/01/2015,BANCO FALABELLA PERU S.A.,DIRECTOR,21/03/2017,A la actualidad,"2 años, 2 meses, 2 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,PRESIDENTE DEL DIRECTORIO,17/12/2010,12/01/2011,BANCO FALABELLA PERU S.A.,DIRECTOR,21/03/2017,A la actualidad,"6 años, 2 meses, 9 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,22/01/2010,17/12/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,21/03/2017,A la actualidad,"6 años, 3 meses, 4 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,25/01/2008,22/01/2010,BANCO FALABELLA PERU S.A.,DIRECTOR,21/03/2017,A la actualidad,"7 años, 1 meses, 27 días."
HUME HURTADO MARIA JESUS,AFP INTEGRA,DIRECTOR,19/01/2007,25/01/2008,BANCO FALABELLA PERU S.A.,DIRECTOR,21/03/2017,A la actualidad,"9 años, 1 meses, 24 días."
CASTAGNOLA VASQUEZ ROSSINA FERNANDA,PRIMA AFP S.A.,GERENCIA DE RRHH,07/07/2005,09/10/2009,BANCO FALABELLA PERU S.A.,GERENTE DE GESTION HUMANA,12/07/2014,01/01/2017,"4 años, 9 meses, 3 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,BANCO GNB PERU S.A.,DIRECTOR,18/05/2017,A la actualidad,"2 años, 1 meses, 24 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,BANCO GNB PERU S.A.,DIRECTOR,18/05/2017,A la actualidad,"3 años, 1 meses, 23 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,BANCO GNB PERU S.A.,DIRECTOR,18/05/2017,A la actualidad,"4 años, 1 meses, 22 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,BANCO GNB PERU S.A.,DIRECTOR,18/05/2017,A la actualidad,"5 años, 1 meses, 19 días."
DE LA FELD  HUBERT,PROFUTURO AFP,VICEPRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,BANCO GNB PERU S.A.,DIRECTOR,18/05/2017,A la actualidad,"6 años, 1 meses, 17 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,27/03/2009,19/03/2010,BANCO GNB PERU S.A.,DIRECTOR,18/05/2017,A la actualidad,"7 años, 1 meses, 29 días."
DE LA FELD  HUBERT,PROFUTURO AFP,DIRECTOR,19/06/2008,27/03/2009,BANCO GNB PERU S.A.,DIRECTOR,18/05/2017,A la actualidad,"8 años, 1 meses, 21 días."
DU BOIS FREUND FRITZ PAUL FELIX,AFP INTEGRA,DIRECTOR,19/01/2007,25/01/2008,BANCO INTERNACIONAL DEL PERU S.A.A. - INTERBANK,DIRECTOR,28/03/2008,16/12/2008,"0 años, 2 meses, 3 días."
DU BOIS FREUND FRITZ PAUL FELIX,AFP INTEGRA,DIRECTOR,15/02/2001,22/01/2007,BANCO INTERNACIONAL DEL PERU S.A.A. - INTERBANK,DIRECTOR,28/03/2008,16/12/2008,"1 años, 2 meses, 6 días."
ALVAREZ DE LA TORRE JARA MARIANO EMILIO,AFP UNION VIDA S A,MIEMBRO COMITE RIESGOS,28/06/2004,07/04/2006,BANCO RIPLEY PERU S.A.,GERENTE FINANCIERO,20/11/2006,29/05/2012,"0 años, 7 meses, 13 días."
ALVAREZ DE LA TORRE JARA MARIANO EMILIO,AFP UNION VIDA S A,MIEMBRO COMITE RIESGOS,28/06/2004,07/04/2006,BANCO RIPLEY PERU S.A.,GERENTE DE ADMINIST Y FINANZAS,29/05/2012,28/02/2013,"6 años, 1 meses, 22 días."
ALVAREZ DE LA TORRE JARA MARIANO EMILIO,AFP UNION VIDA S A,MIEMBRO COMITE RIESGOS,28/06/2004,07/04/2006,BANCO RIPLEY PERU S.A.,,31/01/2012,28/02/2013,"5 años, 9 meses, 24 días."
DAÑINO ZAPATA ROBERTO ENRIQUE,AFP INTEGRA,DIRECTOR,12/01/2011,05/12/2012,BANCO SANTANDER PERU S.A.,PRESIDENTE DEL DIRECTORIO,21/10/2016,19/12/2016,"3 años, 10 meses, 16 días."
DAÑINO ZAPATA ROBERTO ENRIQUE,AFP INTEGRA,DIRECTOR,22/01/2010,12/01/2011,BANCO SANTANDER PERU S.A.,PRESIDENTE DEL DIRECTORIO,21/10/2016,19/12/2016,"5 años, 9 meses, 9 días."
DAÑINO ZAPATA ROBERTO ENRIQUE,AFP INTEGRA,DIRECTOR,29/01/2009,22/01/2010,BANCO SANTANDER PERU S.A.,PRESIDENTE DEL DIRECTORIO,21/10/2016,19/12/2016,"6 años, 8 meses, 29 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,01/10/2007,28/03/2008,"5 años, 6 meses, 9 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,28/03/2008,27/03/2009,"6 años, 0 meses, 6 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,27/03/2009,30/03/2010,"7 años, 0 meses, 5 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,30/03/2010,28/03/2011,"8 años, 0 meses, 8 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,28/03/2011,26/03/2012,"9 años, 0 meses, 6 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2012,26/03/2013,"10 años, 0 meses, 4 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2013,21/03/2014,"11 años, 0 meses, 4 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,21/03/2014,20/03/2015,"11 años, 11 meses, 27 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,VICEPRESIDENTE DEL DIRECTORIO,20/03/2015,31/03/2016,"12 años, 11 meses, 26 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,GERENTE GENERAL,01/10/2007,A la actualidad,"5 años, 6 meses, 9 días."
ECHEANDIA BUSTAMANTE GONZALO CESAR JESUS,AFP UNION VIDA S A,DIRECTOR,03/01/2002,22/03/2002,BANCO SANTANDER PERU S.A.,,01/10/2007,A la actualidad,"5 años, 6 meses, 9 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,28/03/2012,26/03/2013,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,27/03/2013,31/03/2014,"0 años, 0 meses, 1 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,30/03/2011,28/03/2012,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,27/03/2013,31/03/2014,"0 años, 11 meses, 27 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,29/03/2010,30/03/2011,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,27/03/2013,31/03/2014,"1 años, 11 meses, 25 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,31/03/2009,29/03/2010,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,27/03/2013,31/03/2014,"2 años, 11 meses, 26 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,26/02/2009,31/03/2009,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,27/03/2013,31/03/2014,"3 años, 11 meses, 24 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,26/03/2013,23/04/2013,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,31/03/2014,26/03/2015,"0 años, 11 meses, 8 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,28/03/2012,26/03/2013,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,31/03/2014,26/03/2015,"1 años, 0 meses, 5 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,30/03/2011,28/03/2012,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,31/03/2014,26/03/2015,"2 años, 0 meses, 3 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,29/03/2010,30/03/2011,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,31/03/2014,26/03/2015,"3 años, 0 meses, 1 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,31/03/2009,29/03/2010,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,31/03/2014,26/03/2015,"4 años, 0 meses, 2 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,26/02/2009,31/03/2009,BBVA BANCO CONTINENTAL,DIRECTOR ALTERNO,31/03/2014,26/03/2015,"5 años, 0 meses, 0 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,26/03/2013,23/04/2013,BBVA BANCO CONTINENTAL,DIRECTOR SUPLENTE,26/03/2015,A la actualidad,"1 años, 11 meses, 3 días."
ARAOZ MEDANIC JAIME,AFP HORIZONTE S.A.,DIRECTOR,28/03/2012,26/03/2013,BBVA BANCO CONTINENTAL,DIRECTOR SUPLENTE,26/03/2015,A la actualidad,"2 años, 0 meses, 0 días."
