2016,4,5,189432.5016
2016,4,7,204262.6298
2016,4,8,241276.1235
2016,4,2,277340.5467
2016,4,9,274707.3687
2016,4,10,273406.0485
2016,4,6,265891.8191
2016,4,15,276480.9849
2016,5,16,1928208.704
2016,5,17,2192347.361
2016,5,18,2571505.066
2016,5,1,2953639.675
2016,5,5,2951400.033
2016,5,7,2934936.804
2016,5,8,3242193.045
2016,5,2,3372032.622
2016,5,9,3354355.904
2016,5,10,3336711.726
2016,5,6,3250960.629
2016,5,15,3437022.059
2016,6,16,1016139.886
2016,6,17,1158975.678
2016,6,18,1349369.912
2016,6,1,1583340.254
2016,6,5,1580313.948
2016,6,7,1557600.914
2016,6,8,1720816.922
2016,6,2,1797006.655
2016,6,9,1792035.906
2016,6,10,1814143.124
2016,6,6,1781769.605
2016,6,15,1848363.683
2016,7,16,57458.78321
2016,7,17,66810.24567
2016,7,18,77988.26441
2016,7,1,112958.4083
2016,7,5,110999.5884
2016,7,7,121962.559
2016,7,8,140877.3779
2016,7,2,142264.0808
2016,7,9,137343.6913
2016,7,10,123611.2702
2016,7,6,117731.7119
2016,7,15,122691.8206
2016,8,16,1335401.608
2016,8,17,1506927.443
2016,8,18,1742031.737
2016,8,1,1960035.215
2016,8,5,1965423.67
2016,8,7,1991117.831
2016,8,8,2201429.309
2016,8,2,2267609.595
2016,8,9,2260073.799
2016,8,10,2242036.68
2016,8,6,2148742.857
2016,8,15,2240214.518
2016,9,16,673477.7351
2016,9,17,781200.1473
2016,9,18,921306.2478
2016,9,1,1086088.029
2016,9,5,1089219.776
2016,9,7,1080573.16
2016,9,8,1212389.825
2016,9,2,1254791.251
2016,9,9,1243936.316
2016,9,10,1240533.19
2016,9,6,1203032.681
2016,9,15,1273340.186
2016,10,16,114910.2903
2016,10,17,130525.8452
2016,10,18,147290.4572
2016,10,1,148112.4071
2016,10,5,138322.1167
2016,10,7,134956.7102
2016,10,8,157063.397
2016,10,2,177201.3276
2016,10,9,189338.0638
2016,10,10,186999.5453
2016,10,6,184920.1793
2016,10,15,191592.4623
2016,11,16,1649614.931
2016,11,17,1832898.769
2016,11,18,2164400.706
2016,11,1,2392418.904
2016,11,5,2280845.667
2016,11,7,2167703.518
2016,11,8,2412756.502
2016,11,2,2502882.18
2016,11,9,2608294.68
2016,11,10,2573570.964
2016,11,6,2557212.323
2016,11,15,2630676.868
2016,12,16,974505.3178
2016,12,17,1086073.159
2016,12,18,1288785.708
2016,12,1,1475551.708
2016,12,5,1459991.792
2016,12,7,1404802.429
2016,12,8,1566703.937
2016,12,2,1658372.494
2016,12,9,1670592.224
2016,12,10,1670014.331
2016,12,6,1628592.497
2016,12,15,1685390.787
2017,1,16,9249.863729
2017,1,17,247843.8839
2017,1,18,84277.87507
2017,1,1,261110.8985
2017,1,5,3369581.475
2017,1,7,1811307.6
2017,1,8,116113.7496
2017,1,2,2226382.358
2017,1,9,1223521.169
2017,1,10,173232.6637
2017,1,6,2523405.559
2017,1,15,1565344.287
2017,2,16,10299.3742
2017,2,17,274317.1499
2017,2,18,88564.56341
2017,2,1,249983.0289
2017,2,5,3264919.232
2017,2,7,1744549.599
2017,2,8,110765.3556
2017,2,2,2204930.55
2017,2,9,1180772.717
2017,2,10,163244.0587
2017,2,6,2413359.786
2017,2,15,1493892.472
