38910940,2,3,2015,11,7
15823193,9,3,2015,11,7
2914719,10,3,2015,11,7
44966179,6,3,2015,11,7
31206477,15,3,2015,11,7
0,16,3,2015,12,7
1042652,17,3,2015,12,7
521028,18,3,2015,12,7
718011,1,3,2015,12,7
55922495,5,3,2015,12,7
28489903,7,3,2015,12,7
33261,8,3,2015,12,7
38910940,2,3,2015,12,7
15823193,9,3,2015,12,7
2914719,10,3,2015,12,7
44084179,6,3,2015,12,7
30751182,15,3,2015,12,7
3500,16,3,2015,1,10
14800,17,3,2015,1,10
21044,18,3,2015,1,10
0,1,3,2015,1,10
0,5,3,2015,1,10
0,7,3,2015,1,10
0,8,3,2015,1,10
0,2,3,2015,1,10
0,9,3,2015,1,10
0,10,3,2015,1,10
0,6,3,2015,1,10
0,15,3,2015,1,10
5400,16,3,2015,2,10
149031,17,3,2015,2,10
51044,18,3,2015,2,10
0,1,3,2015,2,10
0,5,3,2015,2,10
0,7,3,2015,2,10
0,8,3,2015,2,10
0,2,3,2015,2,10
0,9,3,2015,2,10
0,10,3,2015,2,10
0,6,3,2015,2,10
0,15,3,2015,2,10
5400,16,3,2015,3,10
221250,17,3,2015,3,10
105164,18,3,2015,3,10
0,1,3,2015,3,10
0,5,3,2015,3,10
0,7,3,2015,3,10
0,8,3,2015,3,10
0,2,3,2015,3,10
0,9,3,2015,3,10
0,10,3,2015,3,10
0,6,3,2015,3,10
0,15,3,2015,3,10
5400,16,3,2015,4,10
276311,17,3,2015,4,10
132973,18,3,2015,4,10
0,1,3,2015,4,10
0,5,3,2015,4,10
0,7,3,2015,4,10
0,8,3,2015,4,10
0,2,3,2015,4,10
0,9,3,2015,4,10
0,10,3,2015,4,10
0,6,3,2015,4,10
0,15,3,2015,4,10
5400,16,3,2015,5,10
306311,17,3,2015,5,10
141298,18,3,2015,5,10
0,1,3,2015,5,10
0,5,3,2015,5,10
0,7,3,2015,5,10
0,8,3,2015,5,10
0,2,3,2015,5,10
0,9,3,2015,5,10
0,10,3,2015,5,10
0,6,3,2015,5,10
0,15,3,2015,5,10
4186,16,3,2015,6,10
306311,17,3,2015,6,10
142512,18,3,2015,6,10
0,1,3,2015,6,10
0,5,3,2015,6,10
0,7,3,2015,6,10
0,8,3,2015,6,10
0,2,3,2015,6,10
0,9,3,2015,6,10
0,10,3,2015,6,10
0,6,3,2015,6,10
0,15,3,2015,6,10
4186,16,3,2015,7,10
306311,17,3,2015,7,10
142512,18,3,2015,7,10
0,1,3,2015,7,10
0,5,3,2015,7,10
0,7,3,2015,7,10
0,8,3,2015,7,10
0,2,3,2015,7,10
0,9,3,2015,7,10
0,10,3,2015,7,10
0,6,3,2015,7,10
0,15,3,2015,7,10
4186,16,3,2015,8,10
443301,17,3,2015,8,10
142512,18,3,2015,8,10
0,1,3,2015,8,10
0,5,3,2015,8,10
0,7,3,2015,8,10
0,8,3,2015,8,10
0,2,3,2015,8,10
0,9,3,2015,8,10
0,10,3,2015,8,10
0,6,3,2015,8,10
0,15,3,2015,8,10
4186,16,3,2015,9,10
449477,17,3,2015,9,10
142512,18,3,2015,9,10
0,1,3,2015,9,10
0,5,3,2015,9,10
0,7,3,2015,9,10
0,8,3,2015,9,10
0,2,3,2015,9,10
0,9,3,2015,9,10
0,10,3,2015,9,10
0,6,3,2015,9,10
0,15,3,2015,9,10
4186,16,3,2015,10,10
449477,17,3,2015,10,10
142512,18,3,2015,10,10
0,1,3,2015,10,10
0,5,3,2015,10,10
0,7,3,2015,10,10
0,8,3,2015,10,10
0,2,3,2015,10,10
0,9,3,2015,10,10
0,10,3,2015,10,10
0,6,3,2015,10,10
0,15,3,2015,10,10
5186,16,3,2015,11,10
785243,17,3,2015,11,10
227012,18,3,2015,11,10
0,1,3,2015,11,10
0,5,3,2015,11,10
0,7,3,2015,11,10
0,8,3,2015,11,10
0,2,3,2015,11,10
0,9,3,2015,11,10
0,10,3,2015,11,10
0,6,3,2015,11,10
0,15,3,2015,11,10
5186,16,3,2015,12,10
785243,17,3,2015,12,10
227012,18,3,2015,12,10
0,1,3,2015,12,10
0,5,3,2015,12,10
0,7,3,2015,12,10
0,8,3,2015,12,10
0,2,3,2015,12,10
0,9,3,2015,12,10
0,10,3,2015,12,10
0,6,3,2015,12,10
0,15,3,2015,12,10
550,16,3,2015,1,29
9550,17,3,2015,1,29
400,18,3,2015,1,29
91603,1,3,2015,1,29
170000,5,3,2015,1,29
0,7,3,2015,1,29
19519,8,3,2015,1,29
58195,2,3,2015,1,29
0,9,3,2015,1,29
28796,10,3,2015,1,29
67793,6,3,2015,1,29
0,15,3,2015,1,29
550,16,3,2015,2,29
9550,17,3,2015,2,29
400,18,3,2015,2,29
91603,1,3,2015,2,29
170000,5,3,2015,2,29
0,7,3,2015,2,29
19519,8,3,2015,2,29
58195,2,3,2015,2,29
0,9,3,2015,2,29
28796,10,3,2015,2,29
67793,6,3,2015,2,29
0,15,3,2015,2,29
550,16,3,2015,3,29
9550,17,3,2015,3,29
400,18,3,2015,3,29
91603,1,3,2015,3,29
170000,5,3,2015,3,29
0,7,3,2015,3,29
19519,8,3,2015,3,29
58195,2,3,2015,3,29
0,9,3,2015,3,29
28796,10,3,2015,3,29
67793,6,3,2015,3,29
0,15,3,2015,3,29
550,16,3,2015,4,29
9550,17,3,2015,4,29
400,18,3,2015,4,29
91603,1,3,2015,4,29
170000,5,3,2015,4,29
0,7,3,2015,4,29
19519,8,3,2015,4,29
58195,2,3,2015,4,29
0,9,3,2015,4,29
28796,10,3,2015,4,29
67793,6,3,2015,4,29
0,15,3,2015,4,29
550,16,3,2015,5,29
9550,17,3,2015,5,29
400,18,3,2015,5,29
91603,1,3,2015,5,29
170000,5,3,2015,5,29
0,7,3,2015,5,29
19519,8,3,2015,5,29
58195,2,3,2015,5,29
0,9,3,2015,5,29
28796,10,3,2015,5,29
67793,6,3,2015,5,29
0,15,3,2015,5,29
550,16,3,2015,6,29
9550,17,3,2015,6,29
400,18,3,2015,6,29
91603,1,3,2015,6,29
170000,5,3,2015,6,29
0,7,3,2015,6,29
19519,8,3,2015,6,29
58195,2,3,2015,6,29
0,9,3,2015,6,29
28796,10,3,2015,6,29
67793,6,3,2015,6,29
0,15,3,2015,6,29
550,16,3,2015,7,29
9550,17,3,2015,7,29
400,18,3,2015,7,29
91603,1,3,2015,7,29
170000,5,3,2015,7,29
0,7,3,2015,7,29
19519,8,3,2015,7,29
58195,2,3,2015,7,29
0,9,3,2015,7,29
28796,10,3,2015,7,29
67793,6,3,2015,7,29
0,15,3,2015,7,29
550,16,3,2015,8,29
9550,17,3,2015,8,29
400,18,3,2015,8,29
91603,1,3,2015,8,29
170000,5,3,2015,8,29
0,7,3,2015,8,29
19519,8,3,2015,8,29
58195,2,3,2015,8,29
0,9,3,2015,8,29
28796,10,3,2015,8,29
67793,6,3,2015,8,29
0,15,3,2015,8,29
300,16,3,2015,9,29
5400,17,3,2015,9,29
400,18,3,2015,9,29
91603,1,3,2015,9,29
170000,5,3,2015,9,29
0,7,3,2015,9,29
19519,8,3,2015,9,29
58195,2,3,2015,9,29
0,9,3,2015,9,29
18796,10,3,2015,9,29
67793,6,3,2015,9,29
0,15,3,2015,9,29
300,16,3,2015,10,29
5400,17,3,2015,10,29
400,18,3,2015,10,29
91603,1,3,2015,10,29
170000,5,3,2015,10,29
0,7,3,2015,10,29
19519,8,3,2015,10,29
58195,2,3,2015,10,29
0,9,3,2015,10,29
8796,10,3,2015,10,29
67793,6,3,2015,10,29
0,15,3,2015,10,29
300,16,3,2015,11,29
5400,17,3,2015,11,29
400,18,3,2015,11,29
91603,1,3,2015,11,29
170000,5,3,2015,11,29
0,7,3,2015,11,29
19519,8,3,2015,11,29
58195,2,3,2015,11,29
0,9,3,2015,11,29
6796,10,3,2015,11,29
67593,6,3,2015,11,29
0,15,3,2015,11,29
5186,16,3,2015,12,29
1827895,17,3,2015,12,29
748040,18,3,2015,12,29
718011,1,3,2015,12,29
55922495,5,3,2015,12,29
28489903,7,3,2015,12,29
33261,8,3,2015,12,29
38910940,2,3,2015,12,29
15823193,9,3,2015,12,29
2914719,10,3,2015,12,29
44084179,6,3,2015,12,29
30751182,15,3,2015,12,29
